0.000000 180.000000 0.0
-0.451139 180.000000 0.0
-0.909380 180.000000 0.0
-1.374835 180.000000 0.0
-1.847610 180.000000 0.0
-2.327815 180.000000 0.0
-2.815557 180.000000 0.0
-3.310942 180.000000 0.0
-3.814075 180.000000 0.0
-4.325060 180.000000 0.0
-4.844000 180.000000 0.0
-5.370995 180.000000 0.0
-5.906141 180.000000 0.0
-6.449535 180.000000 0.0
-7.001268 180.000000 0.0
-7.561428 180.000000 0.0
-8.130102 180.000000 0.0
-8.707370 180.000000 0.0
-9.293309 180.000000 0.0
-9.887989 180.000000 0.0
-10.491477 180.000000 0.0
-11.103833 180.000000 0.0
-11.725112 180.000000 0.0
-12.355360 180.000000 0.0
-12.994617 180.000000 0.0
-13.642915 180.000000 0.0
-14.300277 180.000000 0.0
-14.966720 180.000000 0.0
-15.642246 180.000000 0.0
-16.326854 180.000000 0.0
-17.020526 180.000000 0.0
-17.723237 180.000000 0.0
-18.434949 180.000000 0.0
-19.155612 180.000000 0.0
-19.885165 180.000000 0.0
-20.623531 180.000000 0.0
-21.370622 180.000000 0.0
-22.126335 180.000000 0.0
-22.890552 180.000000 0.0
-23.663141 180.000000 0.0
-24.443955 180.000000 0.0
-25.232831 180.000000 0.0
-26.029592 180.000000 0.0
-26.834043 180.000000 0.0
-27.645975 180.000000 0.0
-28.465162 180.000000 0.0
-29.291362 180.000000 0.0
-30.124318 180.000000 0.0
-30.963757 180.000000 0.0
-31.809389 180.000000 0.0
-32.660913 180.000000 0.0
-33.518009 180.000000 0.0
-34.380345 180.000000 0.0
-35.247575 180.000000 0.0
-36.119341 180.000000 0.0
-36.995271 180.000000 0.0
-37.874984 180.000000 0.0
-38.758086 180.000000 0.0
-39.644175 180.000000 0.0
-40.532841 180.000000 0.0
-41.423666 180.000000 0.0
-42.316225 180.000000 0.0
-43.210089 180.000000 0.0
-44.104826 180.000000 0.0
-45.000000 180.000000 0.0
-45.895174 180.000000 0.0
-46.789911 180.000000 0.0
-47.683775 180.000000 0.0
-48.576334 180.000000 0.0
-49.467159 180.000000 0.0
-50.355825 180.000000 0.0
-51.241914 180.000000 0.0
-52.125016 180.000000 0.0
-53.004729 180.000000 0.0
-53.880659 180.000000 0.0
-54.752425 180.000000 0.0
-55.619655 180.000000 0.0
-56.481991 180.000000 0.0
-57.339087 180.000000 0.0
-58.190611 180.000000 0.0
-59.036243 180.000000 0.0
-59.875682 180.000000 0.0
-60.708638 180.000000 0.0
-61.534838 180.000000 0.0
-62.354025 180.000000 0.0
-63.165957 180.000000 0.0
-63.970408 180.000000 0.0
-64.767169 180.000000 0.0
-65.556045 180.000000 0.0
-66.336859 180.000000 0.0
-67.109448 180.000000 0.0
-67.873665 180.000000 0.0
-68.629378 180.000000 0.0
-69.376469 180.000000 0.0
-70.114835 180.000000 0.0
-70.844388 180.000000 0.0
-71.565051 180.000000 0.0
-72.276763 180.000000 0.0
-72.979474 180.000000 0.0
-73.673146 180.000000 0.0
-74.357754 180.000000 0.0
-75.033280 180.000000 0.0
-75.699723 180.000000 0.0
-76.357085 180.000000 0.0
-77.005383 180.000000 0.0
-77.644640 180.000000 0.0
-78.274888 180.000000 0.0
-78.896167 180.000000 0.0
-79.508523 180.000000 0.0
-80.112011 180.000000 0.0
-80.706691 180.000000 0.0
-81.292630 180.000000 0.0
-81.869898 180.000000 0.0
-82.438572 180.000000 0.0
-82.998732 180.000000 0.0
-83.550465 180.000000 0.0
-84.093859 180.000000 0.0
-84.629005 180.000000 0.0
-85.156000 180.000000 0.0
-85.674940 180.000000 0.0
-86.185925 180.000000 0.0
-86.689058 180.000000 0.0
-87.184443 180.000000 0.0
-87.672185 180.000000 0.0
-88.152390 180.000000 0.0
-88.625165 180.000000 0.0
-89.090620 180.000000 0.0
-89.548861 180.000000 0.0
-90.000000 180.000000 0.0
-89.548861 360.000000 0.0
-89.090620 360.000000 0.0
-88.625165 360.000000 0.0
-88.152390 360.000000 0.0
-87.672185 360.000000 0.0
-87.184443 360.000000 0.0
-86.689058 360.000000 0.0
-86.185925 360.000000 0.0
-85.674940 360.000000 0.0
-85.156000 360.000000 0.0
-84.629005 360.000000 0.0
-84.093859 360.000000 0.0
-83.550465 360.000000 0.0
-82.998732 360.000000 0.0
-82.438572 360.000000 0.0
-81.869898 360.000000 0.0
-81.292630 360.000000 0.0
-80.706691 360.000000 0.0
-80.112011 360.000000 0.0
-79.508523 360.000000 0.0
-78.896167 360.000000 0.0
-78.274888 360.000000 0.0
-77.644640 360.000000 0.0
-77.005383 360.000000 0.0
-76.357085 360.000000 0.0
-75.699723 360.000000 0.0
-75.033280 360.000000 0.0
-74.357754 360.000000 0.0
-73.673146 360.000000 0.0
-72.979474 360.000000 0.0
-72.276763 360.000000 0.0
-71.565051 360.000000 0.0
-70.844388 360.000000 0.0
-70.114835 360.000000 0.0
-69.376469 360.000000 0.0
-68.629378 360.000000 0.0
-67.873665 360.000000 0.0
-67.109448 360.000000 0.0
-66.336859 360.000000 0.0
-65.556045 360.000000 0.0
-64.767169 360.000000 0.0
-63.970408 360.000000 0.0
-63.165957 360.000000 0.0
-62.354025 360.000000 0.0
-61.534838 360.000000 0.0
-60.708638 360.000000 0.0
-59.875682 360.000000 0.0
-59.036243 360.000000 0.0
-58.190611 360.000000 0.0
-57.339087 360.000000 0.0
-56.481991 360.000000 0.0
-55.619655 360.000000 0.0
-54.752425 360.000000 0.0
-53.880659 360.000000 0.0
-53.004729 360.000000 0.0
-52.125016 360.000000 0.0
-51.241914 360.000000 0.0
-50.355825 360.000000 0.0
-49.467159 360.000000 0.0
-48.576334 360.000000 0.0
-47.683775 360.000000 0.0
-46.789911 360.000000 0.0
-45.895174 360.000000 0.0
-45.000000 360.000000 0.0
-44.104826 360.000000 0.0
-43.210089 360.000000 0.0
-42.316225 360.000000 0.0
-41.423666 360.000000 0.0
-40.532841 360.000000 0.0
-39.644175 360.000000 0.0
-38.758086 360.000000 0.0
-37.874984 360.000000 0.0
-36.995271 360.000000 0.0
-36.119341 360.000000 0.0
-35.247575 360.000000 0.0
-34.380345 360.000000 0.0
-33.518009 360.000000 0.0
-32.660913 360.000000 0.0
-31.809389 360.000000 0.0
-30.963757 360.000000 0.0
-30.124318 360.000000 0.0
-29.291362 360.000000 0.0
-28.465162 360.000000 0.0
-27.645975 360.000000 0.0
-26.834043 360.000000 0.0
-26.029592 360.000000 0.0
-25.232831 360.000000 0.0
-24.443955 360.000000 0.0
-23.663141 360.000000 0.0
-22.890552 360.000000 0.0
-22.126335 360.000000 0.0
-21.370622 360.000000 0.0
-20.623531 360.000000 0.0
-19.885165 360.000000 0.0
-19.155612 360.000000 0.0
-18.434949 360.000000 0.0
-17.723237 360.000000 0.0
-17.020526 360.000000 0.0
-16.326854 360.000000 0.0
-15.642246 360.000000 0.0
-14.966720 360.000000 0.0
-14.300277 360.000000 0.0
-13.642915 360.000000 0.0
-12.994617 360.000000 0.0
-12.355360 360.000000 0.0
-11.725112 360.000000 0.0
-11.103833 360.000000 0.0
-10.491477 360.000000 0.0
-9.887989 360.000000 0.0
-9.293309 360.000000 0.0
-8.707370 360.000000 0.0
-8.130102 360.000000 0.0
-7.561428 360.000000 0.0
-7.001268 360.000000 0.0
-6.449535 360.000000 0.0
-5.906141 360.000000 0.0
-5.370995 360.000000 0.0
-4.844000 360.000000 0.0
-4.325060 360.000000 0.0
-3.814075 360.000000 0.0
-3.310942 360.000000 0.0
-2.815557 360.000000 0.0
-2.327815 360.000000 0.0
-1.847610 360.000000 0.0
-1.374835 360.000000 0.0
-0.909380 360.000000 0.0
-0.451139 360.000000 0.0
-0.000000 360.000000 0.0
